f,T,b,mu_real,mu_imag,h_offset
158000,50.0,0.0122556228381555,3921.1596274627873,130.23274117293934,0.0
158000,50.0,0.015545445510104,3973.161935989326,147.61797633914136,0.0
158000,50.0,0.0196785291814557,4023.748467982337,171.84076825344775,0.0
158000,50.0,0.0247151477383209,4057.8977511342646,204.53379549734177,0.0
158000,50.0,0.0311018459936215,4155.543341429776,231.9954189339373,0.0
158000,50.0,0.039097179913918,4204.996790555526,270.79559822493644,0.0
158000,50.0,0.0492217680327548,4276.144866754249,318.10799961479944,0.0
158000,50.0,0.0621308519302238,4339.341355132558,406.3810465922612,0.0
158000,50.0,0.07643403999047,4419.14924391991,478.2051520515444,0.0
158000,50.0,0.0962047149646072,4542.802147699552,581.4843277890345,0.0
158000,50.0,0.1215643647322685,4588.600504478211,707.773825657475,0.0
158000,50.0,0.1534288792949493,4704.746144666142,872.5642029444928,0.0
199000,50.0,0.0122968936772581,3992.947387191976,190.26229526604712,0.0
199000,50.0,0.0124757211512733,3997.488409149608,190.82964316889064,0.0
199000,50.0,0.0155872778641906,4031.9889002845553,210.4479213482529,0.0
199000,50.0,0.0195852811048892,4041.731074154469,243.1469505420464,0.0
199000,50.0,0.0246917058713713,4141.124841839736,285.2344302329937,0.0
199000,50.0,0.0311364854232044,4211.055162927391,332.0379919760522,0.0
199000,50.0,0.0391105321432002,4277.833128334756,376.5571428730783,0.0
199000,50.0,0.0494103396813174,4315.827658960826,468.75774838365766,0.0
199000,50.0,0.0606881419850937,4388.018620936933,540.3751030525461,0.0
199000,50.0,0.0765760601247941,4471.234673207575,640.848508002451,0.0
199000,50.0,0.0969764368669884,4565.755756195335,779.7723143871697,0.0
199000,50.0,0.122127276399396,4629.654007056271,932.2316080256396,0.0
251000,50.0,0.0124567898148122,4098.929748632156,304.5981201516025,0.0
251000,50.0,0.0128793036533868,4118.0833517283545,317.7400140013708,0.0
251000,50.0,0.0153962919822088,4092.687665702617,331.03150488593093,0.0
251000,50.0,0.0196592484718649,4165.034606494703,381.7481812230764,0.0
251000,50.0,0.0246334641620855,4256.733923879167,438.76447108444165,0.0
251000,50.0,0.0311157837019049,4302.91668172223,493.040951189566,0.0
251000,50.0,0.0392480503684974,4340.302293760948,584.2469209274946,0.0
251000,50.0,0.0481811867663963,4396.414622015194,659.2498925719725,0.0
251000,50.0,0.060998941870762,4456.340050379254,766.0404539505741,0.0
251000,50.0,0.0768322897443316,4497.884012100749,898.8796959092938,0.0
251000,50.0,0.0975149351765827,4615.717383689928,1079.1239779831662,0.0
316000,50.0,0.01230478363404,4198.73541125218,520.4646806610334,0.0
316000,50.0,0.0131441269951942,4260.186812234508,535.3145979657046,0.0
316000,50.0,0.0153865862009121,4253.003247796173,566.5942020533244,0.0
316000,50.0,0.019577507994319,4332.677232403727,638.7252662584538,0.0
316000,50.0,0.0247117077730005,4381.074796005329,708.7813297243184,0.0
316000,50.0,0.0310786782018758,4396.269887850468,816.7696926571547,0.0
316000,50.0,0.0383220180422894,4467.701294717796,898.4052626284351,0.0
316000,50.0,0.0482588241971552,4498.697762630539,1007.4958637436636,0.0
316000,50.0,0.0612217098397286,4500.962748201688,1144.7249825216002,0.0
316000,50.0,0.0775655162796296,4560.415299827451,1337.352531041602,0.0
398000,50.0,0.0123463445639743,4350.2341116659445,895.6088844767961,0.0
398000,50.0,0.0132068560480628,4381.961974872396,911.3861378771426,0.0
398000,50.0,0.0154850678160263,4405.902512562611,959.3326662063772,0.0
398000,50.0,0.0196197978803345,4462.007123558094,1054.560237823115,0.0
398000,50.0,0.0246878696992867,4443.427409576169,1171.291997316404,0.0
398000,50.0,0.0303761679963804,4494.261840932177,1279.8007289207544,0.0
398000,50.0,0.0384953820504389,4554.901992467543,1422.4654745494224,0.0
398000,50.0,0.0484799291211345,4513.3335346610975,1570.1237884609857,0.0
398000,50.0,0.0616105348020668,4503.292795334212,1777.1941412117408,0.0
50000,70.0,0.0119528307385077,3701.1935202483896,30.11772460401668,0.0
50000,70.0,0.0150047093134479,3747.195591004734,27.26730686206708,0.0
50000,70.0,0.0190690148797347,3711.667867508148,9.496479179822025,0.0
50000,70.0,0.0246671513688216,3819.37985360738,5.350638922604299,0.0
50000,70.0,0.031032692573951,3906.57818224916,13.098267581059444,0.0
50000,70.0,0.0396025411379833,3966.882586663956,36.21217252401378,0.0
50000,70.0,0.0495837212473452,4063.974497232752,57.3590792228996,0.0
50000,70.0,0.0626088822543923,4189.651031796176,87.1287345970416,0.0
50000,70.0,0.0781524633846041,4237.056665256767,124.80585002130556,0.0
50000,70.0,0.0988487906979009,4395.214754876172,177.9877067258228,0.0
50000,70.0,0.1239721019636037,4518.8352661750105,238.5189971013733,0.0
50000,70.0,0.1558453373655604,4631.395594605884,328.1292816367474,0.0
50000,70.0,0.1950186234029662,4705.596376413188,433.0220441715081,0.0
50000,70.0,0.2389037918580038,4753.991066229829,531.7253640084244,0.0
50000,70.0,0.2965974245397834,4654.072359540311,613.0297816804856,0.0
63000,70.0,0.0092746825261801,3978.359465298318,1.2827469482299394,0.0
63000,70.0,0.0122249038337073,4032.0586905671994,10.838500056260033,0.0
63000,70.0,0.0152994195974535,3963.426163454092,20.122433814163507,0.0
63000,70.0,0.0197473130026813,4024.267704203688,25.128250530905756,0.0
63000,70.0,0.0246076532547502,4092.7103318726263,39.87265231327276,0.0
63000,70.0,0.0311336039456228,4131.061442497973,52.20097675148414,0.0
63000,70.0,0.0392336063020434,4173.530269982166,67.89226345727242,0.0
63000,70.0,0.0493427743530017,4231.5212886023855,86.37155438227225,0.0
63000,70.0,0.0624487190864843,4283.294941471156,124.0108825017331,0.0
63000,70.0,0.078959005743057,4364.200213661774,160.31970758381345,0.0
63000,70.0,0.0987745397866448,4486.791650024146,210.05312182704415,0.0
63000,70.0,0.1243843904652038,4570.980354742983,279.8365551273178,0.0
63000,70.0,0.1564770970911417,4666.350997202813,379.98108001953045,0.0
63000,70.0,0.1917063833633155,4741.376214831784,480.5260345619935,0.0
63000,70.0,0.2414745504808239,4763.5566376273855,603.9443518032233,0.0
63000,70.0,0.2966560467128952,4634.503760521193,684.3317156523675,0.0
79000,70.0,0.0095750138042526,3990.0853427333705,22.337971023121057,0.0
79000,70.0,0.0119076999220688,3964.169215641061,11.09187862714534,0.0
79000,70.0,0.0153076549690761,4000.771674139607,23.533077236146934,0.0
79000,70.0,0.019474467392521,4033.0552790016,33.31832610759427,0.0
79000,70.0,0.0245189480342424,4090.862074119432,52.62116033674027,0.0
79000,70.0,0.0309623485232617,4143.156828222131,69.10301167274231,0.0
79000,70.0,0.0393905772294977,4195.35444973945,85.92573891029093,0.0
79000,70.0,0.0492807650322332,4207.335604912985,111.50660506820104,0.0
79000,70.0,0.0624203878459625,4314.541632691303,144.67262554293796,0.0
79000,70.0,0.0785129889577006,4388.817096262616,184.6598486294372,0.0
79000,70.0,0.0985246717554558,4511.306254276786,244.54524182214288,0.0
79000,70.0,0.124027890471829,4572.808397012088,332.335688850226,0.0
79000,70.0,0.1539344760928801,4681.59558391163,434.8721275446264,0.0
79000,70.0,0.1917184636535152,4753.388681731035,556.8856118818226,0.0
79000,70.0,0.2411034371019767,4738.09493015255,694.6271842881621,0.0
79000,70.0,0.2883077830974074,4688.026751768534,779.7391091227461,0.0
99000,70.0,0.0099254547686857,3934.2896813194016,25.028446006426865,0.0
99000,70.0,0.0121468566311349,3997.116841892212,24.68414452648536,0.0
99000,70.0,0.0152667555263511,4029.4269938659104,38.09925229304475,0.0
99000,70.0,0.0195738434736959,4043.033391478063,53.53199097534184,0.0
99000,70.0,0.0246705454981344,4128.836499042056,72.66384876533371,0.0
99000,70.0,0.0309655884645081,4181.110093811897,84.33997201689395,0.0
99000,70.0,0.039118969567419,4176.284864371282,111.29344452488792,0.0
99000,70.0,0.049220449750128,4254.583892160907,139.45535180223305,0.0
99000,70.0,0.0621486316718509,4348.541021237072,180.2650005733049,0.0
99000,70.0,0.0783486984388965,4412.793132500321,226.4441108884464,0.0
99000,70.0,0.0985102572974379,4522.069986936701,310.92553788788524,0.0
99000,70.0,0.1212492913928078,4594.608676574354,393.06290947038974,0.0
99000,70.0,0.1521856816670179,4697.394609724924,513.4378539732317,0.0
99000,70.0,0.1929920111252093,4739.121033445644,661.9798933010331,0.0
99000,70.0,0.2383795788410832,4758.330460254105,796.7865231790445,0.0
125000,70.0,0.0113428982601604,4025.833976377964,45.00946772817627,0.0
125000,70.0,0.012358201938215,4033.392327959343,51.53082127244188,0.0
125000,70.0,0.0155658998491565,4042.221626095028,62.88378239562165,0.0
125000,70.0,0.0196076557274424,4099.4322652275405,80.12423796760136,0.0
125000,70.0,0.0244252196050445,4160.549702816765,99.4072026444701,0.0
125000,70.0,0.0308578741838194,4154.036081489979,123.25103533153192,0.0
125000,70.0,0.0391979902116638,4230.7750155693375,150.96532402199733,0.0
125000,70.0,0.0495377027752484,4299.800039343027,183.39722212055045,0.0
125000,70.0,0.0621267375870093,4382.151800720564,231.1432914409396,0.0
125000,70.0,0.0782666426294175,4432.238115242398,312.963366294143,0.0
125000,70.0,0.0969993665212581,4559.061454210793,392.0432040022791,0.0
