probe,f,T,b,mu_real,mu_imag
MH8,411446.4,89.713,0.0104911103844642,3074.008056045491,406.1060219050595
MH8,407846.4,89.684,0.0180452540516853,3225.955918425597,478.99115436929816
MH8,405846.4,89.661,0.0251405742019414,3294.5514189439764,529.4484055889874
MH8,405046.4,89.668,0.0320106036961078,3310.347765282156,574.5748651928382
MH8,404846.4,89.64,0.0385691858828067,3265.0129668753148,625.941120967721
MH8,404846.4,89.635,0.0455766469240188,3277.3063952660004,681.3795671430294
MH8,404846.4,89.623,0.0525380410254001,3273.3812518044274,725.3442405928041
MH8,404846.4,89.649,0.0603629648685455,3288.063716743259,781.1131925156641
MH8,404846.4,89.663,0.0668559297919273,3238.7430245230385,825.2066473921077
MH8,404846.4,89.687,0.074906013906002,3248.821105854829,869.0455413241222
MH8,404846.4,89.706,0.0817347392439842,3203.3565876192915,917.98597264493
MH8,404846.4,89.684,0.0914006978273391,3208.7456597940377,962.1138995197888
MH8,404846.4,89.684,0.0983259007334709,3140.7997077069726,980.6357935439607
MH8,404846.4,89.682,0.1073725074529647,3138.7048970726632,1037.127104044114
MH8,404846.4,89.67,0.1165995448827743,3119.3419247402776,1049.0918042665724
MH8,404846.4,89.696,0.126427337527275,3106.834811708941,1088.3405368715437
MH8,404846.4,89.682,0.1368858367204666,3071.392551465643,1102.364299910427
MH8,404846.4,89.689,0.1477213054895401,3077.213942733596,1145.4709227922804
MH8,404846.4,89.696,0.1584150195121765,3043.69004998912,1160.8825182954158
MH8,404846.4,89.685,0.1697801798582077,3020.002063538433,1183.60227247454
MH8,404846.4,89.726,0.1808010786771774,2988.8460534505634,1212.5929927561226
MH8,405246.4,89.759,0.1917341202497482,2934.998268019405,1229.237393041947
MH8,408646.4,89.831,0.2022770941257476,2864.604934384038,1259.824715302927
MH8,373023.2,89.663,0.0104062817990779,3054.082337640144,332.921016874916
MH8,368823.2,89.663,0.0189791284501552,3223.137924072737,405.4340901514263
MH8,366223.2,89.673,0.0269546173512935,3305.0420131957635,464.8158737119279
MH8,364823.2,89.651,0.0344372279942035,3313.3764284340746,506.8637069950079
MH8,364623.2,89.651,0.0420721992850303,3341.947615577902,559.6135466844926
MH8,364623.2,89.635,0.0493593625724315,3352.997462762663,617.3428149765905
MH8,364623.2,89.628,0.0558598265051841,3309.005486495985,667.0240133655507
MH8,364623.2,89.631,0.0640335008502006,3322.4017406470407,716.0956441576153
MH8,364623.2,89.638,0.0707744285464286,3281.778511492168,765.5473431577796
MH8,364623.2,89.681,0.0779754295945167,3262.223036923908,808.0886834839359
MH8,364623.2,89.676,0.08577311784029,3238.357069880597,852.3409031791927
