f,T,eps_real,eps_imag
263427.0,60,117292.65864241534,137813.04699209513
265641.0,60,117119.21928109776,136942.54842839483
267872.0,60,116965.4703259964,136054.5358638719
270123.0,60,116795.7599973964,135191.32146309142
272392.0,60,116638.01006163824,134345.17887418598
274681.0,60,116482.81668846571,133483.01609921685
276988.0,60,116321.47567528202,132632.21720699748
279315.0,60,116158.04198142973,131798.55577332457
281662.0,60,115996.75159259372,130967.6238614829
284028.0,60,115845.95953299744,130147.45306206045
286415.0,60,115675.08300636456,129327.37935963718
288821.0,60,115529.38348679742,128523.39387969387
291247.0,60,115373.30707415228,127704.53850595321
293694.0,60,115197.89160891007,126905.73992107109
296162.0,60,115045.91377878205,126115.9532374107
298650.0,60,114877.45823382305,125343.02784939727
301159.0,60,114712.252056622,124575.71984426699
303689.0,60,114567.47465098328,123792.67621869355
306240.0,60,114405.66476675929,123022.98022014792
308813.0,60,114236.24460525777,122270.41944907494
311408.0,60,114071.17938871635,121524.0377630423
314024.0,60,113925.52527940007,120776.10071306165
316662.0,60,113761.66095293565,120040.79999348328
319322.0,60,113599.56512056314,119305.05377616927
322005.0,60,113428.88621413306,118583.79159918816
324710.0,60,113276.28957814052,117863.72520012197
327438.0,60,113113.00532292432,117143.40174726791
330189.0,60,112954.16583563946,116444.51471524833
332963.0,60,112793.61238527611,115736.97126868175
335761.0,60,112633.12335675307,115035.63258701398
338581.0,60,112461.97202320192,114348.68080589194
341426.0,60,112301.50105087229,113662.9253035321
344294.0,60,112148.60295317468,112984.76578335457
347187.0,60,111992.57250526686,112312.02478725935
350104.0,60,111829.95023505011,111645.07242065501
353045.0,60,111664.96381601194,110987.62829755014
356011.0,60,111511.91425389762,110326.74042740786
359002.0,60,111356.34891243566,109675.11912171922
362018.0,60,111192.99041531145,109032.4008394147
365060.0,60,111029.69531710305,108392.10019007427
368127.0,60,110866.85366670568,107762.49022120952
371219.0,60,110713.47372658952,107118.46554314885
374338.0,60,110555.17745701647,106499.6857432615
377483.0,60,110379.09451228484,105886.3632109954
380654.0,60,110238.11690537096,105277.75422898299
383852.0,60,110066.6895413002,104673.42065931301
387077.0,60,109907.58503659916,104064.96234738953
