f,T,b,mu_real,mu_imag,h_offset
700000,110,0.025,3822.784405056831,2065.561204785046,0
700000,110,0.05,3790.9951953956606,2550.9745942442546,0
700000,110,0.1,3027.657988011012,3868.047804160632,0
700000,120,0.013,3939.622667490957,1665.9839907825065,0
700000,120,0.025,3857.637222480512,2103.829474574768,0
700000,120,0.05,3805.1863726799456,2594.0077260263247,0
700000,120,0.1,3009.6938956869312,3902.2722896133223,0
1000000,25,0.013,3176.301965355264,1983.4766793192152,0
1000000,25,0.025,2969.258975128968,2573.9429575500744,0
1000000,25,0.05,2939.8758160479133,3089.010150967682,0
1000000,30,0.013,3250.483631464549,1915.2495403460537,0
1000000,30,0.025,3113.462206977943,2437.3636123936803,0
1000000,30,0.05,3121.894219544545,2931.205548162176,0
1000000,40,0.013,3364.530220404928,1827.5607062716635,0
1000000,40,0.025,3217.192313672089,2381.818868488259,0
1000000,40,0.05,3259.932284573778,2831.8958619918394,0
1000000,50,0.013,3408.344904254464,1864.331348334851,0
1000000,50,0.025,3290.869267874113,2363.756806511836,0
1000000,50,0.05,3347.328495490843,2784.486099805896,0
1000000,60,0.013,3466.284321916645,1875.15639632944,0
1000000,60,0.025,3348.6573846085907,2366.9008921378,0
1000000,60,0.05,3389.144421299816,2790.237309955496,0
1000000,70,0.013,3511.384034267269,1909.607380582704,0
1000000,70,0.025,3348.380095195593,2451.00311014011,0
1000000,70,0.05,3376.1958265968574,2861.704769244585,0
1000000,80,0.013,3542.2812226011683,1969.7789525265416,0
1000000,80,0.025,3329.3667891762952,2557.831453998835,0
1000000,80,0.05,3337.0912893095256,2961.549847327814,0
1000000,90,0.013,3576.234266401716,2023.8548801862448,0
1000000,90,0.025,3351.3497279050407,2609.3178193388326,0
1000000,90,0.05,3309.3818992530537,3045.722504731615,0
1000000,100,0.013,3618.2271622347016,2063.44725007458,0
1000000,100,0.025,3401.171864173773,2624.841711324454,0
1000000,100,0.05,3297.2382375924435,3111.383539363779,0
1000000,110,0.013,3669.636088199376,2086.476240793474,0
1000000,110,0.025,3441.458719414499,2652.656325426398,0
1000000,110,0.05,3294.062723437129,3166.743868085101,0
1000000,120,0.013,3715.94990710444,2118.453612341483,0
1000000,120,0.025,3452.821023090421,2717.625872128377,0
1000000,120,0.05,3294.028875505267,3218.3370210173657,0
